Nombre,Comentarios
"Cocina Económica, Comida para llevar","Una cocina económica para llevar, con opción a consumir en el lugar tipo restaurante. Muy limpios y cuidadosos el la selección de sus ingredientes."
"Cocina Económica, Comida para llevar",
Hamburguesas al Carbón - WG,
Hamburguesas al Carbón - WG,
Dany Hamburguesas y hot dogs,"Super bueno recomendable 100% comida y atención de primera, las hamburguesas son caseras y sus precios están muy accesibles."
Dany Hamburguesas y hot dogs,Excelentes las hamburguesas
Dany Hamburguesas y hot dogs,
Dany Hamburguesas y hot dogs,
Hamburguesas Los Abuelos,"Muy ricas las hamburguesas, los abuelos geniales,"
ANGRY BURGERS PLAZA VILLAS,"Me gustó porque aparte de ricas las hamburguesas, son precios accesibles. Las hamburguesas son de tamaño normal. El pan no es tan grueso, eso también me gustó; lo recomiendo."
ANGRY BURGERS PLAZA VILLAS,"De las mejores hamburguesas en Mérida. Esta es la franquicia original, gran sabor y la atención es de primera.

Recomiendo el combo y las nuevas versiones están deliciosas."
ANGRY BURGERS PLAZA VILLAS,"El día domingo 11 fui a la sucursal de Villas la hacienda, desde que llegué el chico del mostrador se porto grosero, en ningun momento nos dirijo la palabra, tomamos aciento esperando que nos atendieran en la mesa y pasaron aproximadamente 15 minutos y nunca se acerco , solo estaba en su computadora y su celular mientras los otros dos chavos preparaban hamburguesas, uno de los chavos que terminó es el que se acerco a tomarnos la orden y finalmente se acerco el de la computadora, le pedimos una mexican y de manera un poco grosera contesto que no tiene y así sino mal recuerdo no tenían como 3 variedades de hamburguesas, y para terminar de rematar, nos menciono que NO tenía pago con tarjeta, solo efectivo.
Las hamburguesas son buenas pero nos quedamos bastante desepcipnados por el trato que nos dio el chavo, no deberian poner a personas que no quieren atender en su negosio al cabo terminan perdiendo."
ANGRY BURGERS PLAZA VILLAS,Las mejores hamburguesas que he probado en Mérida. La carne está súper rica y el pan tiene una consistencia también super deliciosa. Los precios son muy accesibles considerando la calidad de ingredientes. Sin duda regresaré :)
ANGRY BURGERS PLAZA VILLAS,"Desagradable!!!! Hace unos 30 minutos me disponía a entrar a su local  y me detuve afuera para ver las promociones, cuál fue mi sorpresa al ver qué un empleado con aspecto sucio (es un restaurante) estaba sentado dentro del local sin zapatos, al verme se paró discretamente, trato de acomodarse las botas sin utilizar las manos ,cosa que no pudo hacer. Así que decidí retirarme de su local sin consumir."
HAMBURGUESAS SIN LÍMITE DE TIEMPO,"Esperé mucho tiempo pues habían varios pedidos previos al mío, pero las hamburguesas fueron una grata y deliciosa experiencia😋 soy amante de las hamburguesas y disfruto probar en diferentes lugares, éstas han sido de las mejores que he comido en Mérida por un precio justo. El servicio amable y el lugar fresco al aire libre, muy recomendable! Apoyemos local!💯🍔"
HAMBURGUESAS SIN LÍMITE DE TIEMPO,"Delicioso, el tamaño de la hamburguesa esta para llenarse, sus papas con aderezo delicioso altamente recomendable, servicio muy amable y rapido en servir, la comida preparada en el momento."
HAMBURGUESAS SIN LÍMITE DE TIEMPO,"Hamburguesas de carne de res preparada a mano, buenas opciones de menú y el precio vale la pena. De los mejores carritos de hamburguesas que he probado en Mérida"
HAMBURGUESAS SIN LÍMITE DE TIEMPO,"Engañados, éste lugar no existe.
Son las 10 de la noche, caminamos muuucho, búscamos y con mucha hambre y antojo de su menú, llegas y,,,, pffff no hay nada en este lugar 😡qp.... Falta de respeto al cliente,,,,no hagan caso a las indicaciones del sitio y menos a este negocio 😑"
HAMBURGUESAS SIN LÍMITE DE TIEMPO,"Octubre 2023

Hamburguesas con pan artesanal muy ricas. Excelente servicio.
Muy recomendables 😀  🍔 ."
Hot dogs y hamburguesas piter,"Para una cena rápida buena y bara. Exelente hamburguesa, dogs. Buen servicio"
Hot dogs y hamburguesas piter,Abierto hasta 4am
Hot dogs y hamburguesas piter,Muy buenos
Hot dogs y hamburguesas piter,Buen sabor y no tarda mucho
Hot dogs y hamburguesas piter,"Excelente sabor y servicio, los mejores"
Mr. Jochos & Hamburguesas de la 53,"Hamburguesas muy buenas y precios baratos, excelente opción, regresé por el sabor"
Capi's Burger,"Hace 3 años he buscado un buen lugar de hamburguesas 🍔 ✅️ listo este restaurante pequeño pero muy bien atendido. La carne jugosa,tocino crujiente, las papas garlic/parmesano 🤤 increíble. Los 4 diferentes aderezos o salsas un super complemento. Ya tengo lo que estaba buscando muchísimas gracias no cambien su menú o el chef."
Capi's Burger,"Recomendado! Buen precio, te comes una hamburguesa muy bien preparada, el chef es muy bueno. Llena sin caer pesado y las papas francesas son como papatinas en cuanto al sabor. Deben de probarlas."
Capi's Burger,El lugar es relajado. El menú de hamburguesas es corto pero selecto y delicioso. Preparan al momento. Los aderezos son muy buenos y las papas tienen un toque especial.
Capi's Burger,"Amé sus hamburguesas, la preparación es al momento y te la sirven bastante rápido. Me fui con ganas de volver pronto... Nosotros pedimos la pizzona y la jefa en value lunch 20/10 💖"
Capi's Burger,"La foto sin duda no le hace nada de justicia a la delicia que es esta hamburguesa. Sin duda bien hecha, ingredientes de calidad, variedad de aderezos y una forma de preparar con talento, pedimos “La Jefa”. No cabe duda que cuando pensamos en hamburguesas Capis siempre está en la lista. ¡Volveremos muy pronto!"
Burger's 66 Mérida,"El lugar está bastante atractivo y limpio, tiene una decoración y temática única. El personal fue bastante amable en todo momento y el tiempo de espera de los alimentos fue poco.
En cuanto los alimentos las porciones fueron muy buenas, no escatiman con los ingredientes.
Sin duda regresaría a este lugar, lo recomiendo 100 de 10."
Burger's 66 Mérida,"El lugar es increíble, está lleno de detalles y la comida es deliciosa. Preparan todo al momento, desde la carne de hamburguesa hasta las limonadas frescas. Sin duda un excelente lugar para comer y pasarla increíble. La atención de los chicos es de otro nivel, y, si tuvieses algún detalle de cualquier tipo, están en toda la disposición de resolverlo. No es la primera vez que los visito y cada vez ha sido una maravillosa experiencia.

Me encantaría que estuviese climatizado, ya que permitiría quedarse más tiempo a disfrutar de los platillos y bebidas que ofrecen."
Burger's 66 Mérida,"Las hamburguesas son muy ricas. Me gusta el toque casero que tiene toda la comida. Las papas se me hicieron en extremo saladas pero si las limpias con una servilleta se puede resolver  😉  El ambiente es 100% familiar, y el servicio por parte del personal es excelente. La atención es rápida, y la decoración es atractiva y te envuelve en el ambiente. Muy recomendado el smoothie de frutos rojos. Recomiendo asistir"
Burger's 66 Mérida,Deliciosas hamburguesas. El lugar es un museo y la atención es muy buena. Les recomiendo que prueben las malteadas y las ice cream sodas.
Burger's 66 Mérida,"Dejen de desperdiciar sus vidas y vengan a probar esta delicia de restaurante, los mejores meseros, comida deliciosa y excelente lugar 10/10"
Wurstwagen Burger Vista Alegre Norte,"Excelente sabor, las salchichas son preparadas por ellos por lo que tienen un sazón original, y las hamburguesas realmente son artesanales como ellos lo menciona en su publicidad."
Wurstwagen Burger Vista Alegre Norte,Nunca tienen salchichas. No entiendo para que están en el menú.
Wurstwagen Burger Vista Alegre Norte,"Probé la salchicha polaca en hotdog y la hamburguesa de sirlon, todo delicioso! El pan parmesano del hotdog es una delicia. 🤤🤤"
Wurstwagen Burger Vista Alegre Norte,"Un buen lugar para comer hot dogs estilo alemán, solo abren de noche."
Wurstwagen Burger Vista Alegre Norte,Son muy buenas las hamburguesas aunque el servicio es lento.
TrinoBurguer,"Excelente producto, hamburguesas elaboradas con pan de brioche, 100% recomendable, la carne muy sabrosa, se siente lo artesanal, muy buen producto."
TrinoBurguer,Un excelente lugar para disfrutar de unas deliciosas hamburguesas caseras .
TrinoBurguer,Hamburguesa deliciosa 😋 le felicito
TrinoBurguer,Muy deliciosas las hamburguesas
TrinoBurguer,Buenas hamburguesas!!!
Burger League Mérida,"Excelente comida!!! La verdad muy ricas y el precio es excelente por la calidad y el tamaño del producto. Quedamos muy satisfechos y con un excelente sabor de boca. La verdad súper recomendables si tienes muchísimas hambre y quieres deleitarte con unas ricas hamburguesas y jochos! También tienen boneless y alitas, aunque no las probamos estoy segura de que estaban deliciosas también. Las salsitas que dan junto con la comida estaban deliciosas! Quedamos encantados la verdad! Lo recomiendo muchísimo!! Volvería a comer ahí! Ahorita solo es para llevar."
Burger League Mérida,Las personas son amables y todo lo que hemos pedido ha sido muy rico. Un lugar limpio y al aire libre. Lo recomiendo.
Burger League Mérida,"Muy sucio, por todos lados ,papás y Nuggets creídos con aceite viejo oh con mala temperatura mal servidas y se molestas si les pides cambie de productos 😡😡😡😡"
Burger League Mérida,"Mi experiencia en burguer league fue maravillosa! Sabores caseros , ingredientes de calidad y sobre todo frescos, todo lo hacen al momento, se sienten en cada bocado de sus platillos, porciones muy bien servidas, complementos bien sazonados y servicio rápido y eficiente.

Mis favoritos fueron las alitas, buen tamaño, delicioso sabor y bien cocidas, el blue cheese lo hacen igual ahí y el sabor está espectacular .

Las hamburguesas están deliciosas, el pan recién horneado , suavidad y sabor en su punto, la carne bien condimentada y de buena calidad, y los ingredientes que la acompañan hacen que se ocasione explosión de sabores en cada bocado!

Los tenders de pollo, cero grasosos, con un empanizado fuera de lo ordinario , con buen sabor y jugosos, y el dip de espinaca es una joya!

Y para cerrar con broche, pidan la horchata que también hacen ahí , un sabor delicioso y único, sin duda alguna burguer league es una excelente opción para almorzar o cenar, le doy 5 estrellas porque no hay mas, si no se las daría todas! Muchas gracias por sus atenciones! 🌟 🌟 🌟 🌟 🌟"
Burger League Mérida,"Las hamburguesas son buenas , precio calidad , el servicio a domicilio es pésimo en una ocasión tardo mas de una hora y mi pedido llego incompleto"
Las hamburguesas de Jack.,"Excelente atención , muy rápido y amable"
Las hamburguesas de Jack.,
Las hamburguesas de Jack.,
Las hamburguesas de Jack.,
Las hamburguesas de Jack.,
Magui burguer,"Muy rica, pedí unas hamburguesas a domicilio y debo decir que me sorprendí gratamente. Diferente a otras hamburguesas que he visto y pedido desde Facebook, la mía fue la de champiñones y estuvo deliciosa. Tardó un poquitito el servicio a domicilio pero se entiende por las calles humedas de la lluvia, sin duda volveré a pedir pronto"
Magui burguer,"En lugarcito modesto pero excelente servicio muy amable amigable super económico y lo más importante la comida deliciosa toda super rica mil recomendable, mañana vuelvo a ir y pongo fotos!"
Magui burguer,"¡Que ricas hamburguesas! Incluyen papas a la francesa y se puede pedir aparte aros de cebolla, la de BBQ es la Reyna de la casa. Valen totalmente la pena y a súper precio."
Magui burguer,"Excelente lugar, y mejores hamburguesas recomiendo la de champiñones con aros de cebolla extra una delicia y no está cara"
Magui burguer,Estuvo muy rico algo totalmente diferente de lo que se acostumbra en la CDMX
Mare Que Burger,"Pedí con Uber Eats, ya tiene mucho tiempo que no pido con ellos.

Y la verdad 10/10.

La porción de excelente, la carne no está seca ni quemada, a los camarones le falta limpieza pero están muy buenos.

9/10

Vale la pena repetir"
Mare Que Burger,"El lugar descuidado, se nota que ya están hartos del negocio, los detalles en la limpieza, Baños descuidados, mantenimiento de mesas muy viejas y sucias, el ventilador suena más que la música, llegamos nos tomaron  la orden, nos llevaron los alimentos y nunca más nos ofrecieron algo, a la mitad de mi hotdog llegaron los Chiles que pedí,!y lo peor la calidad de la carne chequen cuantos pellejos en la hamburguesa con queso !!!! Lo comentamos y no paso nada"
Mare Que Burger,"Muy buen sabor y atención, super recomendado!!!!!"
Mare Que Burger,"De las peores hamburguesas que he comido.
El pan estaba viejo de al menos dos días. La carne de súper mala calidad. No traía mas que la carne y el queso.
La relación calidad-precio está muy alejada de ser la correcta.
El servicio mediocre. No tienen ni siquiera vasos con hielo. Pedí papas gajo y no tenían.
La mesa estaba sucia, toda pegajosa.
Todo mal. No lo recomiendo nada."
